#{"t_start": 1552509974.8279428, "env_id": "Baxter-v0"}
r,l,t
-1.742967,4,40899.29354
-1.742984,4,40955.499057
-1.742975,4,41008.433008
-1.742855,4,41062.488534
-1.742974,4,41124.533369
-1.742858,4,41182.049083
-1.743392,4,41239.804506
-1.743068,4,41292.00441
-1.743075,4,41343.028964
-1.742964,4,41394.481298
-1.743292,4,41448.616363
-1.743075,4,41503.048963
-1.743083,4,41558.493222
-1.74297,4,41613.061075
-0.43328,1,41626.03641
-1.743198,4,41680.044387
-1.742967,4,41731.645817
-1.743067,4,41786.898652
-1.743175,4,41839.56773
-1.742966,4,41893.046942
-1.743072,4,41944.631072
-1.742973,4,41999.310022
-1.743083,4,42051.907771
-1.743083,4,42105.158722
-1.743083,4,42159.661883
-1.743191,4,42214.673433
-1.743104,4,42269.294813
-1.743092,4,42319.845689
-1.742871,4,42373.1081
-1.743086,4,42425.898417
-1.743198,4,42477.37371
-1.743101,4,42529.008276
-1.743201,4,42580.777685
-1.74329,4,42634.960938
-0.433464,1,42648.16266
-1.743084,4,42699.558832
-1.752089,4,42736.484034
-1.743198,4,42787.149788
-0.433205,1,42799.845506
-1.742981,4,42856.601186
-1.74309,4,42911.681148
-0.433164,1,42926.596475
-1.743083,4,42983.663014
-1.743109,4,43036.39808
-0.43328,1,43049.526159
-1.743301,4,43103.089135
-1.742992,4,43156.89832
-0.433318,1,43169.673134
-1.743205,4,43221.088202
-0.433076,1,43233.882777
-1.743088,4,43285.953383
-1.743098,4,43338.708214
-1.743306,4,43391.705173
-1.742993,4,43445.985154
-1.743086,4,43501.767755
-1.742988,4,43556.541303
-1.742991,4,43608.546162
-1.742992,4,43661.504546
-1.751828,4,43700.614674
-1.743102,4,43754.399188
-0.433206,1,43767.648203
-1.743215,4,43824.409937
-1.743103,4,43878.150558
-1.743095,4,43932.790876
-1.743205,4,43986.250478
-1.743311,4,44040.710356
-1.743104,4,44096.055751
-1.742991,4,44156.701767
-1.743097,4,44211.456711
-1.742993,4,44267.400884
-1.742993,4,44322.154499
-1.743206,4,44374.977643
-1.742991,4,44428.018541
-1.742992,4,44479.581713
-1.742998,4,44531.089083
-1.743519,4,44583.710623
-1.743093,4,44636.372153
-1.742998,4,44690.654962
-1.7431,4,44744.713132
-1.742991,4,44799.218158
-1.743202,4,44854.583318
-1.743211,4,44909.543592
-1.75209,4,44948.393662
-1.743204,4,45002.273694
-1.743007,4,45056.508009
-1.743106,4,45108.2475
-1.752081,4,45148.351545
-1.743205,4,45204.055251
-1.743113,4,45260.200086
-1.74321,4,45313.702911
-1.743001,4,45367.897868
-1.743096,4,45427.243061
-0.43321,1,45441.044589
-1.743116,4,45501.506579
-1.743106,4,45560.964423
-1.743209,4,45619.11779
-1.743008,4,45671.892067
-1.743007,4,45727.314394
-1.743105,4,45781.378569
-1.742999,4,45836.527029
-1.743102,4,45894.865987
-1.743216,4,45957.067645
-1.743114,4,46014.932251
-1.743112,4,46071.095251
-1.743113,4,46127.630075
-0.433441,1,46140.862005
-1.743001,4,46196.402236
-1.752093,4,46237.129638
-1.743017,4,46297.750293
-2.422996,5,46362.055897
-1.743103,4,46416.059401
-0.43338,1,46430.023296
-1.74312,4,46484.261166
-1.743126,4,46537.334347
-1.743122,4,46591.732358
-1.743331,4,46647.129117
-1.743023,4,46700.695377
-1.74322,4,46754.827713
-0.433283,1,46768.898151
-0.435757,1,46784.099404
-1.743127,4,46839.294024
-1.743228,4,46893.702659
-2.025665,5,46954.230442
-1.743112,4,47009.566259
-1.743016,4,47065.052755
-1.74311,4,47119.282328
-1.743226,4,47174.684884
-1.743243,4,47232.641865
-1.743129,4,47292.498661
-1.74301,4,47348.838947
-1.743012,4,47400.641722
-1.743231,4,47455.842631
-1.743432,4,47509.184597
-1.743135,4,47566.888601
-1.743024,4,47621.08714
-1.743023,4,47677.476482
-1.743126,4,47731.194874
-0.43338,1,47744.829157
-1.743129,4,47801.772615
-1.74324,4,47855.017347
-1.743015,4,47909.488073
-1.743017,4,47965.84076
-1.743021,4,48020.468311
-0.43336,1,48033.62498
-1.743124,4,48085.880712
-0.433286,1,48099.496349
-1.743131,4,48157.531253
-1.74303,4,48213.585796
-1.743114,4,48269.285568
-1.743034,4,48323.716569
-1.743245,4,48377.56195
-1.743138,4,48430.941554
-1.743247,4,48488.423289
-1.752029,4,48529.404399
-0.438575,1,48543.576912
-1.743352,4,48599.557654
-1.743251,4,48654.033727
-0.433455,1,48667.036784
-1.743245,4,48720.205238
-1.74304,4,48773.630132
-1.743137,4,48825.667581
-1.752105,4,48864.746975
-1.743156,4,48920.899748
-1.743137,4,48976.160934
-2.025691,5,49033.905382
-1.743152,4,49086.660959
-1.742931,4,49140.273331
-1.743354,4,49197.453299
-1.752049,4,49238.272231
-1.743135,4,49291.921164
-0.433423,1,49305.098877
-0.435306,1,49320.066464
-1.743146,4,49375.020932
-1.743254,4,49437.408834
-0.433373,1,49451.635157
-1.743033,4,49511.524271
-1.743254,4,49566.413853
-1.743144,4,49620.502882
-1.74315,4,49678.495936
-1.743155,4,49734.605193
-1.743048,4,49791.387044
-1.743252,4,49847.280704
-1.743051,4,49903.131075
-0.433714,1,49916.333009
-0.435846,1,49931.728379
-1.74326,4,49987.351969
-2.087933,5,50047.409801
-1.74315,4,50102.10115
-1.74305,4,50154.901706
-1.743044,4,50207.594865
-1.743156,4,50265.253421
-1.743039,4,50319.759154
-1.743149,4,50377.860222
-1.743258,4,50434.359396
-1.743154,4,50489.636903
-1.743035,4,50548.218867
-0.43328,1,50561.158841
-1.743258,4,50618.815333
-1.743041,4,50673.429529
-0.433293,1,50687.268111
-1.743265,4,50740.917291
-2.004732,5,50799.608515
-1.743056,4,50856.242774
-1.743048,4,50912.668689
-1.743053,4,50969.174007
-0.433218,1,50982.918463
-1.743164,4,51042.445743
-0.433349,1,51056.923226
-1.743049,4,51115.214585
-1.743163,4,51176.228565
-1.752074,4,51216.108643
-1.743271,4,51273.423781
-1.743161,4,51337.202394
-1.74338,4,51397.521537
-1.743265,4,51455.901644
-1.743164,4,51515.198648
-1.743164,4,51571.486167
-1.743068,4,51629.827677
-1.743158,4,51687.185725
-2.34168,5,51749.859971
-1.743578,4,51806.939435
-1.743176,4,51865.509252
-0.433404,1,51879.09957
-1.743166,4,51935.802627
-1.743163,4,51991.753354
-1.743056,4,52048.175932
-1.743174,4,52103.244961
-1.743057,4,52158.289234
-1.743063,4,52213.949064
-1.743281,4,52270.384751
-1.743075,4,52331.140202
-1.743062,4,52390.530781
-1.743175,4,52449.193375
-1.743071,4,52508.849801
-1.742959,4,52567.12724
-1.743183,4,52624.520193
-0.433479,1,52637.434698
-1.743177,4,52693.597782
-1.743161,4,52748.341813
-0.433472,1,52760.922848
-1.743069,4,52815.834212
-1.74318,4,52870.87206
-1.74328,4,52925.471241
-1.743055,4,52980.219614
-1.743167,4,53034.166666
-1.743058,4,53089.011524
-1.743503,4,53146.30674
-1.74318,4,53204.089153
-1.743169,4,53260.650805
-1.743276,4,53319.556082
-1.743282,4,53377.737359
-0.433271,1,53392.054401
-1.743176,4,53447.179881
-0.433183,1,53460.359699
-1.743168,4,53515.313335
-1.743064,4,53575.317872
-1.743169,4,53633.172051
-1.743054,4,53693.301692
-1.743155,4,53751.132659
-1.743286,4,53805.748105
-1.743281,4,53861.447542
-1.743055,4,53918.364083
-0.433087,1,53932.957175
-1.743066,4,53994.887428
-0.43319,1,54009.902444
-1.743276,4,54069.563631
-2.087976,5,54137.871709
-1.743394,4,54203.360328
-1.752239,4,54246.098636
-1.743495,4,54301.859451
-1.743192,4,54357.855784
-1.743072,4,54412.571455
-1.743289,4,54468.027439
-1.743084,4,54521.803599
-1.743619,4,54577.495687
-1.743298,4,54636.439623
-1.743282,4,54693.17065
-1.743286,4,54747.66503
-1.743087,4,54803.440131
-1.743194,4,54856.785679
-1.742982,4,54922.128743
-0.433352,1,54939.702104
-1.743195,4,55004.886893
-1.743404,4,55064.529811
-0.433572,1,55079.165186
-1.743203,4,55136.570489
-1.743086,4,55193.770351
-0.433319,1,55207.964789
-1.743082,4,55267.518202
-1.743085,4,55328.786306
-1.743203,4,55390.105957
-0.433351,1,55404.449163
-0.435168,1,55421.070008
-0.452907,1,55437.330791
-1.743196,4,55496.566944
-1.74321,4,55559.976086
-1.743195,4,55623.624588
-1.743306,4,55682.601174
-1.74319,4,55741.178633
-1.743314,4,55802.087661
-1.742985,4,55861.100469
-1.743086,4,55919.70515
-0.433268,1,55932.968654
-1.74309,4,55993.888321
-1.74308,4,56051.501558
-1.74321,4,56110.257448
-0.433382,1,56125.277664
-1.743209,4,56192.675473
-1.7431,4,56259.752144
-1.74321,4,56328.798369
-1.743318,4,56391.212695
-1.743215,4,56456.857664
-0.433307,1,56473.304641
-1.743317,4,56535.314005
-0.433093,1,56549.197901
-1.743102,4,56613.03935
