#{"t_start": 1554252337.6684783, "env_id": "Baxter-v0"}
r,l,t
-2.651425,9,28172.0601
-3.270711,9,28214.135519
-3.110297,9,28256.670539
-2.521784,9,28296.307519
-2.625039,9,28332.665866
-2.522007,9,28372.686187
-2.889767,9,28415.414625
-2.566905,9,28450.630917
-2.794279,9,28493.358742
-2.627605,9,28529.217552
-2.653184,9,28570.53864
-2.567154,9,28606.100401
-2.625036,9,28647.703804
-2.523416,9,28687.803646
-2.601333,9,28723.040037
-2.625173,9,28764.521127
-2.624954,9,28805.862734
-2.522268,9,28840.186477
-2.624872,9,28880.496656
-3.557943,10,28925.490985
-3.079731,9,28968.196703
-2.766186,9,29010.601074
-2.568268,9,29045.244077
-2.653105,9,29086.457436
-2.652883,9,29128.191417
-2.794966,9,29170.696965
-2.898759,9,29208.01427
-3.024346,9,29247.580997
-2.657036,9,29282.400861
-2.798919,9,29323.912611
-3.196141,9,29363.596124
-2.608694,9,29398.068579
-2.859681,9,29440.461393
-2.604696,9,29482.286524
-2.660653,9,29517.307135
-0.190008,1,29522.280197
-3.211766,9,29565.304449
-2.661742,9,29600.352793
-3.220095,9,29638.557631
-2.684025,9,29680.123616
-2.858332,9,29716.936768
-2.800115,9,29759.887043
-2.804186,8,29799.693764
-2.833085,9,29835.865026
-3.11506,9,29875.801965
-2.658753,9,29911.363169
-2.656037,9,29952.903733
-2.741926,8,29992.620369
-2.554573,9,30026.940134
-2.631228,9,30067.934526
-2.852709,9,30109.8021
-0.191239,1,30115.306278
-2.860272,9,30151.772857
-2.599444,9,30189.253289
-3.177951,9,30225.930044
-2.631078,9,30267.925834
-2.683883,9,30308.983183
-2.655981,9,30350.675164
-2.554234,9,30390.917229
-2.554353,9,30431.127346
-2.419544,8,30468.514888
-2.554342,9,30508.819696
-2.685733,9,30543.960416
-2.554427,9,30583.890365
-2.553154,9,30618.136021
-2.5532,9,30651.959808
-2.685853,9,30687.866464
-2.554218,9,30728.223109
-2.554331,9,30768.688159
-2.683662,9,30809.448088
-3.369226,9,30845.042171
-2.555107,9,30879.971321
-3.071944,9,30917.618387
-2.554328,9,30958.688441
-2.554209,9,30998.722979
-2.685522,9,31034.071213
-2.553401,9,31068.825491
-2.597573,9,31105.009732
-2.655679,9,31145.998883
-2.658533,9,31183.523278
-2.554472,9,31226.22252
-2.655879,9,31270.632117
-2.655665,9,31316.980466
-2.596546,9,31359.12664
-2.686683,9,31398.005923
-2.554454,9,31438.53339
-2.55424,9,31480.301348
-2.553364,9,31515.159481
