#{"t_start": 1552173659.5318956, "env_id": "Baxter-v0"}
r,l,t
-1.570667,4,26634.771391
-1.570724,4,26658.547957
-1.562534,4,26689.651231
-1.562528,4,26720.891207
-1.570567,4,26744.68872
-1.562539,4,26775.760668
-1.562635,4,26807.18236
-1.570508,4,26831.823455
-1.570685,4,26856.514293
-1.570651,4,26881.00865
-1.570675,4,26905.451049
-1.570682,4,26929.841069
-1.570648,4,26953.276287
-1.562626,4,26984.726288
-1.570511,4,27008.990384
-1.562652,4,27040.636159
-1.57052,4,27065.842214
-1.562631,4,27097.290496
-1.562553,4,27128.433076
-1.562748,4,27159.912136
-1.562559,4,27191.389304
-1.570548,4,27216.035145
-1.570646,4,27240.203942
-1.570678,4,27264.622769
-1.570686,4,27289.191341
-1.562749,4,27320.791053
-1.562543,4,27352.399793
-1.562653,4,27384.178545
-1.570552,4,27408.59383
-1.562547,4,27440.022114
-1.562464,4,27471.336951
-1.562648,4,27502.933371
-1.562557,4,27534.307968
-1.562657,4,27565.59421
-1.570556,4,27589.644347
-1.56255,4,27621.078899
-1.570533,4,27645.577365
-1.562667,4,27676.525683
-1.562755,4,27708.604193
-1.562453,4,27739.976087
-1.562747,4,27771.119826
-1.570553,4,27795.248821
-1.562661,4,27826.745612
-1.562545,4,27858.383477
-1.562658,4,27889.135278
-1.562658,4,27920.246673
-1.570567,4,27944.942177
-1.562527,4,27976.149555
-1.56255,4,28007.907366
-1.562559,4,28039.246877
-1.562765,4,28069.905117
-1.570555,4,28094.560639
-1.570709,4,28119.268708
-1.570713,4,28143.383873
-1.562765,4,28174.813698
-1.562764,4,28205.543818
-1.562553,4,28236.297991
-1.562561,4,28267.348803
-1.570544,4,28290.884266
-1.570723,4,28314.763022
-1.562561,4,28345.782588
-1.562665,4,28377.291244
-1.562544,4,28408.603206
-1.56256,4,28440.074067
-1.562659,4,28471.042706
-1.562761,4,28502.652304
-1.570542,4,28526.95902
-1.562767,4,28558.003437
-1.562637,4,28588.678695
-1.562667,4,28620.453589
-1.562663,4,28653.684443
-1.562764,4,28684.595955
-1.562556,4,28716.287953
-1.570537,4,28740.045569
-1.570701,4,28764.879696
-1.56267,4,28795.90803
-1.570556,4,28820.143848
-1.5707,4,28844.498868
-1.570719,4,28869.160042
-1.562558,4,28900.114063
-1.570577,4,28924.585718
-1.562678,4,28955.779122
-1.562673,4,28987.049649
-1.562748,4,29018.08365
-1.562674,4,29049.092416
-1.562667,4,29080.596778
-1.562573,4,29112.870249
-1.562574,4,29143.911677
-1.570566,4,29168.127867
-1.570724,4,29192.169382
-1.562673,4,29223.571351
-1.570576,4,29248.373777
-1.562579,4,29279.152931
-1.562586,4,29310.57214
-1.570562,4,29335.058538
-1.562782,4,29366.306143
-1.56259,4,29396.598731
-1.570568,4,29421.039772
-1.562576,4,29452.184587
-1.562576,4,29483.411954
-1.830058,5,29517.621212
-1.569577,4,29543.173142
-1.570702,4,29567.167189
-1.56277,4,29598.300314
-1.562571,4,29629.773679
-1.562682,4,29661.263836
-1.56269,4,29692.410167
-1.562581,4,29723.868511
-1.570585,4,29748.229638
-1.562667,4,29778.772669
-1.570584,4,29803.727857
-1.562715,4,29834.412591
-1.570567,4,29858.41468
-1.562794,4,29889.337524
-1.56269,4,29919.941168
-1.562779,4,29950.285618
-1.570586,4,29974.862238
-1.562768,4,30005.732105
-1.570576,4,30030.318006
-1.570726,4,30054.939363
-1.56269,4,30086.237707
-1.562664,4,30117.162093
-1.562787,4,30148.394577
-1.570584,4,30172.668945
-1.562796,4,30203.464304
-1.562662,4,30234.692327
-1.562592,4,30266.215387
-1.562699,4,30297.147198
-1.562576,4,30328.227621
-1.570596,4,30352.831829
-1.562794,4,30383.676073
-1.57059,4,30408.289879
-1.562591,4,30439.132854
-1.570584,4,30464.02981
-1.562624,4,30494.883764
-1.562599,4,30526.409443
-1.570579,4,30550.780081
-1.562795,4,30582.33442
-1.562698,4,30613.820029
-1.562566,4,30644.872701
-1.562613,4,30675.266374
-1.570585,4,30699.50381
-1.570747,4,30723.890576
-1.562688,4,30754.592716
-1.570613,4,30778.780837
-1.562702,4,30809.921408
-1.562692,4,30840.859156
-1.562591,4,30871.963231
-1.562698,4,30903.553465
-1.562698,4,30934.770286
-1.562599,4,30966.474106
-1.81314,5,30993.758407
-1.562716,4,31025.647063
-1.570599,4,31050.406049
-1.570748,4,31074.918465
-1.562703,4,31106.698952
-1.570588,4,31130.925364
-1.570725,4,31155.824446
-1.562807,4,31187.350488
-1.570592,4,31211.0576
-1.562606,4,31241.713256
-1.570588,4,31266.025624
-1.57074,4,31290.398616
-1.562602,4,31321.731985
-1.562713,4,31352.739765
-1.570583,4,31378.052287
-1.570726,4,31402.846935
-1.562608,4,31434.712101
-1.570587,4,31459.125048
-1.562724,4,31490.023847
-1.570594,4,31514.053477
-1.562714,4,31545.835886
-1.570627,4,31570.594111
-1.562705,4,31601.917048
-1.562731,4,31632.748313
-1.562591,4,31663.615288
-1.570598,4,31688.362281
-1.570753,4,31712.838147
-1.562726,4,31743.724689
-1.562718,4,31775.251902
-1.562731,4,31806.381118
-1.562844,4,31837.147448
-1.562712,4,31868.773303
-1.562709,4,31899.390982
-1.562728,4,31930.403385
-1.570597,4,31954.528353
-1.562611,4,31986.128884
-1.5626,4,32017.33409
-1.56262,4,32048.550716
-1.562715,4,32079.899574
-1.562727,4,32110.99491
-1.562741,4,32142.075088
-1.887226,5,32169.744746
-1.56252,4,32200.412007
-1.570604,4,32224.688348
-1.562717,4,32256.256785
-1.562706,4,32287.369994
-1.56262,4,32319.207765
-1.562716,4,32350.0865
-1.562627,4,32381.095566
-1.570607,4,32405.341983
-1.562625,4,32436.840152
-1.562595,4,32467.982324
-1.562714,4,32499.216345
-1.57061,4,32523.909308
-1.562715,4,32555.309033
-1.570631,4,32579.679859
-1.56263,4,32612.075327
-1.562699,4,32643.244589
-1.562625,4,32675.118467
-1.570626,4,32699.314419
-1.570782,4,32724.137467
-1.57078,4,32748.75821
-1.562844,4,32780.170398
-1.562634,4,32811.220736
-1.562719,4,32842.75596
-1.570619,4,32867.624887
-1.562731,4,32898.814578
-1.570624,4,32923.75381
-1.562759,4,32954.654461
-1.562734,4,32985.42824
-1.570662,4,33009.545919
-1.5626,4,33040.44561
-1.570615,4,33064.907615
-1.562739,4,33096.403609
-1.570718,4,33120.396816
-1.570771,4,33144.771139
-1.570763,4,33169.737275
-1.562624,4,33201.592266
-1.562756,4,33233.593905
-1.562731,4,33264.673075
-1.562633,4,33296.703399
-1.570632,4,33321.477395
-1.570769,4,33345.78288
-1.562735,4,33376.948852
-1.570625,4,33401.045886
-1.562732,4,33432.180586
-1.562751,4,33462.670759
-1.562731,4,33493.743433
-1.570631,4,33517.914564
-1.570774,4,33542.566253
-1.562637,4,33574.0685
-1.562745,4,33605.1222
-1.570638,4,33629.806545
-1.562641,4,33660.596534
-1.56274,4,33691.64667
-1.562828,4,33723.455101
-1.562741,4,33755.404514
-1.877431,5,33790.318438
-1.562844,4,33822.269411
-1.570622,4,33847.387105
-1.56275,4,33879.027714
-1.562649,4,33910.172146
-1.562656,4,33940.823154
-1.562745,4,33971.42694
-1.562636,4,34002.638387
-1.570647,4,34026.892469
-1.562743,4,34058.403779
-1.570627,4,34082.954483
-1.57077,4,34107.017686
-1.562848,4,34138.677609
-1.562617,4,34170.506837
-1.562645,4,34201.770195
-1.895454,5,34229.805321
-1.56265,4,34261.517945
-1.570628,4,34285.381281
-1.56276,4,34316.673838
-1.562743,4,34348.326115
-1.562652,4,34379.820515
-1.562656,4,34411.552558
-1.570646,4,34435.752165
-1.562858,4,34467.15537
-1.562761,4,34498.550429
-1.570632,4,34522.944634
-1.562735,4,34554.059778
-1.562862,4,34585.160507
-1.570655,4,34609.507407
-1.562869,4,34640.917816
-1.56285,4,34671.282474
-1.562658,4,34703.076181
-1.570661,4,34727.4399
-1.570813,4,34752.272237
-1.562664,4,34783.369394
-1.562773,4,34815.079837
-1.570661,4,34839.26687
-1.562988,4,34870.938323
-1.570655,4,34895.65294
-1.562555,4,34926.432422
-1.562682,4,34956.885195
-1.562642,4,34987.699914
-1.562877,4,35019.396198
-2.043712,5,35046.458613
-1.562665,4,35078.311646
-1.562763,4,35109.450187
-1.570656,4,35134.015963
-1.562775,4,35165.313966
-1.562669,4,35196.82437
-1.562681,4,35227.124136
-1.562667,4,35258.391923
-1.570664,4,35283.227437
-1.562762,4,35314.76698
-1.562681,4,35345.664884
-1.57064,4,35369.93195
-1.562777,4,35401.715177
-1.57068,4,35426.208552
-1.570812,4,35450.77434
-1.562775,4,35481.960473
-1.570645,4,35506.389584
-1.570799,4,35530.583555
-1.562781,4,35561.759057
-1.562782,4,35593.067326
-1.570665,4,35617.787934
-1.562814,4,35649.026879
-1.570654,4,35673.039486
-1.562894,4,35703.948003
-1.562678,4,35735.341397
-1.562768,4,35766.066926
-1.570665,4,35791.062286
-1.570829,4,35815.594084
-1.570812,4,35839.912183
-1.562769,4,35871.075313
-1.562675,4,35901.951982
-1.570694,4,35926.34828
-1.570803,4,35950.561988
-1.56281,4,35981.715255
-1.570673,4,36006.661795
-1.562797,4,36037.546222
-1.562787,4,36068.476263
-1.562778,4,36099.946485
-1.562791,4,36130.852414
-1.562686,4,36162.310865
-1.562787,4,36193.853796
-1.563014,4,36224.706276
-1.562685,4,36256.286031
-1.562792,4,36287.804983
-1.562803,4,36318.877614
-1.562901,4,36350.595826
-1.562695,4,36382.007312
-1.562795,4,36413.465006
-1.562806,4,36445.305151
-1.562798,4,36476.863438
-1.57072,4,36500.939005
-1.562701,4,36532.706994
-1.562818,4,36563.764634
-1.562808,4,36594.914174
-1.570693,4,36619.204854
-1.562807,4,36650.111341
-1.570701,4,36674.597372
-1.562797,4,36706.324361
-1.570703,4,36730.801671
-1.562798,4,36762.303051
-1.562703,4,36793.92689
-1.570692,4,36818.315587
-1.562708,4,36849.694193
-1.570695,4,36874.54869
-1.562715,4,36906.583869
-1.562704,4,36938.708031
-1.562832,4,36969.474612
-1.562808,4,37001.412022
-1.56281,4,37032.773687
-1.562799,4,37064.245729
-1.562807,4,37095.958135
-1.562605,4,37127.669578
-1.562816,4,37159.430148
-1.570673,4,37183.075144
-1.562836,4,37213.944762
-1.570704,4,37238.764706
-1.570842,4,37263.436799
-1.562717,4,37294.65044
-1.562713,4,37326.248017
-1.562928,4,37357.310458
-1.570689,4,37381.987249
-1.570853,4,37406.513314
-1.872972,5,37433.640558
-1.562719,4,37465.468184
-1.562954,4,37496.263942
-1.570714,4,37519.755977
-1.570878,4,37542.612853
-1.562979,4,37572.697892
-0.388479,1,37579.842141
-1.5712,4,37604.112672
-1.570914,4,37628.601075
-1.562889,4,37660.853802
-1.562876,4,37692.446301
-1.562777,4,37724.020819
-1.570775,4,37748.60015
-1.562788,4,37780.096197
-1.570762,4,37804.218982
-1.562775,4,37836.26695
-1.562886,4,37885.48428
-1.562907,4,37918.09267
-1.570757,4,37942.403868
-1.570919,4,37967.343956
-1.562783,4,37999.564924
-1.562887,4,38031.174254
-1.570776,4,38055.502008
-1.562896,4,38086.7677
-1.570782,4,38111.308734
-1.562783,4,38142.901617
-1.562876,4,38174.129279
-1.562764,4,38205.491162
-1.562747,4,38237.128249
-1.562776,4,38268.339656
-1.56298,4,38299.740293
-1.562979,4,38330.852003
-1.562894,4,38361.997975
-1.562774,4,38393.707191
-1.570763,4,38418.441953
-1.562764,4,38449.777964
-1.562749,4,38481.345464
-1.562879,4,38512.695641
-1.56287,4,38544.597854
-1.863086,5,38579.116868
-1.5698,4,38603.290144
-1.562773,4,38634.857885
-1.570756,4,38660.037688
-1.562762,4,38691.847534
-1.562861,4,38723.395702
-1.562988,4,38754.602046
-1.562756,4,38785.730943
-1.570758,4,38811.458155
-1.562876,4,38842.57426
-1.562848,4,38874.081074
-1.562769,4,38905.659076
-1.562866,4,38937.93272
-1.562766,4,38969.868944
-1.570736,4,38994.09012
-1.562855,4,39025.563582
-1.570737,4,39049.417214
-1.562856,4,39081.531461
-1.562752,4,39112.910055
-1.562759,4,39144.667098
-1.562729,4,39175.669729
-1.570728,4,39200.335677
-1.562838,4,39231.639947
-1.562752,4,39263.682161
-1.570739,4,39287.7636
-1.562755,4,39319.364412
-1.570726,4,39344.13713
-1.570895,4,39368.732138
-1.570863,4,39392.541406
-1.562851,4,39423.545891
-1.562845,4,39455.015168
-1.570732,4,39479.556797
-1.56285,4,39510.736397
-1.570729,4,39535.167067
-1.570877,4,39559.872773
-1.562848,4,39591.390121
