#{"t_start": 1554322093.6963854, "env_id": "Baxter-v0"}
r,l,t
-3.507648,12,31482.291654
-3.397498,12,31525.549516
-3.378169,11,31574.36971
-4.664354,12,31626.415096
-4.455176,13,31671.322684
-3.483467,13,31722.140953
-4.0798,12,31774.216289
-3.87945,14,31828.884506
-3.350978,12,31874.635129
-3.829923,11,31918.650293
-3.607195,11,31966.253375
-3.659143,12,32018.29519
-3.680215,13,32073.628784
-4.341115,13,32127.641344
-3.535038,12,32174.382859
-3.322334,11,32223.466858
-3.747732,14,32274.320928
-3.849978,13,32329.166355
-4.744136,14,32385.116015
-3.826844,11,32436.047101
-3.618457,12,32482.639966
-4.083655,12,32538.384027
-3.499901,12,32590.212125
-4.452042,12,32637.79588
-5.379524,14,32694.536983
-3.60703,11,32737.996199
-4.72765,14,32789.283897
-3.930493,13,32842.518102
-4.297909,12,32890.962433
-3.633904,12,32938.207353
-3.408111,11,32980.445921
-3.855431,14,33038.460104
-3.618958,13,33092.097129
-4.379147,15,33151.512951
-4.646846,13,33207.420874
-3.732176,11,33257.113492
-3.918348,13,33302.652348
-4.25558,13,33359.702175
-3.477727,11,33409.0085
-4.278419,12,33462.812332
-3.605712,12,33515.039236
-4.195806,12,33569.574428
-4.007979,14,33625.87661
-5.303083,15,33687.642532
-3.747363,13,33741.058662
-3.910657,13,33789.216801
-3.958077,11,33837.716826
-3.440432,10,33883.480226
-4.31972,13,33936.708596
-4.992014,12,33984.550111
-3.62762,11,34028.718851
-3.573523,11,34078.057175
-4.86007,12,34126.609442
-4.711222,13,34184.395802
-4.591869,13,34229.471406
-4.251068,13,34277.595315
-3.870198,9,34321.331711
-4.9012,11,34369.802926
-3.588308,12,34419.93628
-4.287067,13,34475.235718
-3.737571,12,34525.225723
-4.201125,12,34577.494566
-4.391477,13,34624.747389
-3.537117,12,34670.247529
-3.940892,13,34726.370985
-4.240085,12,34771.811601
-4.034991,12,34823.358763
-3.564619,12,34873.405231
-3.924723,11,34917.475549
-4.035833,13,34970.706918
-3.647834,12,35023.029423
-3.414533,11,35065.052974
-4.255695,13,35118.660399
-4.085609,14,35176.868015
-3.564295,12,35228.995002
-3.587965,11,35279.023133
-4.850641,14,35333.781634
-3.706257,12,35395.835189
-4.127644,11,35454.998017
-3.738414,11,35503.610213
-3.65172,12,35560.551144
-4.235316,13,35618.378128
-3.699321,13,35671.639952
-4.500295,14,35733.879706
-3.883024,13,35785.843061
-4.375902,12,35841.277016
-3.723894,11,35889.553405
-3.5524,11,35936.964452
-4.299663,12,35996.547739
-3.507096,11,36049.223457
-4.816473,12,36108.488471
-4.930185,13,36167.085561
-3.788944,12,36225.628392
-5.589124,12,36285.041799
-3.91426,11,36340.198909
-3.86752,12,36397.984917
-5.664544,13,36454.140656
-3.751411,12,36511.29485
-3.753762,12,36562.116712
-4.455211,12,36613.16764
-4.964005,12,36671.962459
-4.254924,13,36728.757848
-4.892297,13,36791.392142
-3.633104,12,36841.300782
-5.317943,13,36898.114148
-4.401757,15,36956.956323
-3.781175,12,37008.734724
-5.103587,13,37068.330199
-4.204843,11,37118.161957
-3.638033,11,37171.867801
-3.587245,12,37221.653807
-3.761255,11,37271.16656
-4.010974,12,37326.345787
-3.486961,11,37380.228561
-4.073228,12,37439.969828
-4.193329,13,37501.202552
-3.651671,12,37556.556555
-4.533696,12,37614.869072
-4.114195,13,37673.753943
-3.916364,12,37722.241516
-4.24771,12,37772.970556
-4.191435,11,37820.975639
-4.079177,12,37873.09113
-3.844912,12,37931.903808
-3.909736,12,37991.265405
-3.518427,11,38037.266456
-3.851333,12,38094.795555
-3.851263,13,38156.079001
-4.072894,12,38210.734256
-4.796229,14,38265.989534
-5.105664,12,38317.804
-0.373481,1,38324.521349
-3.989782,12,38382.043862
-4.259883,12,38440.617369
-3.881342,11,38495.59186
-4.085907,14,38558.58805
-3.905034,12,38618.421456
-4.035551,12,38668.950301
-4.109385,11,38724.881149
-3.738332,12,38781.119124
-4.259057,12,38833.44428
-3.715289,12,38887.25843
-4.256669,12,38940.869931
-4.525661,12,38994.674723
-3.875926,11,39049.742302
-4.256206,12,39102.285887
-3.64445,11,39150.557365
-3.564976,10,39200.498235
-4.230632,12,39259.32203
-3.794159,11,39313.940248
-5.421327,14,39377.660209
-3.794907,13,39434.527853
-3.882837,12,39491.184497
-3.683129,12,39546.509674
-3.81728,12,39603.917065
-3.642567,11,39657.361303
-3.865017,11,39711.556429
-4.72231,12,39763.314359
-3.777815,12,39817.819186
-3.811011,11,39872.01636
-4.261872,14,39931.544923
-4.540855,11,39986.474182
-3.643532,11,40039.977054
-3.7463,12,40096.567667
-3.420857,10,40139.865854
-3.563849,10,40184.272911
-3.891381,11,40240.283762
-4.447926,12,40297.269773
-3.798356,12,40352.233181
-3.924456,11,40406.681725
-3.674817,11,40458.163336
-3.662968,11,40510.54937
-3.559592,10,40560.742858
-3.811477,11,40615.220179
-3.945735,13,40666.403503
-0.146963,1,40673.065005
-3.92873,11,40719.436875
-4.115024,11,40772.74687
-3.713074,11,40826.508893
-3.626087,11,40879.565833
-3.601783,11,40925.702919
-3.755799,12,40973.650395
-3.622455,11,41026.930651
-3.809085,12,41077.662737
-3.665151,11,41125.91191
-3.613907,11,41178.973087
-3.909006,12,41231.970362
-3.693127,11,41279.005761
-3.829643,12,41335.505062
-4.451159,12,41395.516315
-4.323061,12,41454.377097
-3.752612,12,41508.300668
-3.628612,11,41554.422801
-3.629327,11,41600.379506
-4.107319,12,41650.515172
-3.755151,12,41706.590037
-3.936877,12,41764.462081
-3.703067,12,41820.521227
-4.326617,12,41882.288949
-3.759885,12,41932.623437
-3.846823,12,41988.262353
-3.927706,11,42041.553413
-4.243356,12,42099.877718
-3.781024,12,42155.140295
-3.876861,11,42209.752167
-4.250101,11,42256.781014
-3.609344,11,42303.024123
-3.652672,11,42355.561528
-3.82445,12,42411.507666
-3.775248,12,42466.727211
-3.822701,11,42521.217273
-3.787168,12,42569.334384
-3.838731,12,42619.969592
-3.94978,12,42671.559141
-4.638442,12,42732.180612
-3.785504,12,42788.247737
-3.712393,11,42839.905345
-3.74988,11,42893.89456
-3.853346,11,42948.470025
-3.724034,11,42994.486069
-3.752983,11,43048.239435
-3.83237,12,43104.475677
-4.998898,12,43163.719888
-3.842079,12,43214.831669
-3.742208,11,43269.109667
-3.802579,12,43323.965105
-4.182226,13,43376.987178
-4.042692,12,43434.342043
-3.829926,10,43480.065936
-3.954703,12,43534.966173
-3.673565,11,43588.881552
-3.716002,11,43640.022233
-3.673376,11,43692.780542
-3.79463,11,43746.50882
-3.931513,12,43803.994731
-3.718294,11,43851.174236
-4.142226,11,43906.908427
-3.972925,12,43961.085177
-3.818771,12,44016.016584
-3.696121,11,44070.073588
-3.785063,12,44125.193986
-3.932015,12,44182.236773
-3.658831,11,44229.737461
-3.813632,12,44278.77341
-3.892467,13,44337.744092
-3.812735,12,44386.376766
-3.566387,10,44437.38734
-3.774709,12,44486.681673
-3.743754,11,44534.350079
-3.600403,11,44581.689781
-4.335909,12,44640.491194
-3.608152,11,44686.602782
-3.954537,12,44744.682509
-3.972986,12,44798.042256
-4.519469,13,44849.225732
-4.031619,12,44907.383243
-3.852178,13,44966.216132
-3.716128,11,45014.074003
-3.986012,10,45066.244751
-3.716083,11,45116.887325
-4.122399,12,45166.095495
-4.123537,12,45217.813621
-3.61181,10,45267.942897
-3.706562,11,45319.048788
-3.61091,11,45371.502968
-4.429782,12,45427.210551
-3.722409,12,45485.341583
-3.973088,12,45538.558155
-3.818912,12,45593.549176
-3.776006,12,45649.496916
-3.568792,10,45693.023637
-3.638759,11,45745.262952
-4.033735,12,45801.977606
-3.585817,10,45853.013776
-3.61092,11,45905.626013
-4.182636,12,45964.403578
