#{"t_start": 1554735917.6554792, "env_id": "Baxter-v0"}
r,l,t
-1.657781,4,29957.428353
-1.658045,4,29997.871826
-1.65777,4,30039.117171
-1.657907,4,30078.855023
-1.657773,4,30119.462895
-1.657895,4,30159.750877
-1.667703,4,30192.314303
-1.657884,4,30233.575082
-1.658011,4,30274.382494
-1.657879,4,30315.044532
-1.878514,5,30350.830604
-1.657884,4,30391.794191
-1.667668,4,30425.026442
-1.657853,4,30466.79139
-1.657736,4,30508.983474
-1.658002,4,30550.65045
-1.657852,4,30592.758139
-1.657849,4,30633.280203
-1.657842,4,30674.442455
-0.406399,1,30684.231172
-0.40705,1,30695.458588
-1.657842,4,30736.704931
-1.657969,4,30777.437962
-1.657973,4,30818.963438
-1.657822,4,30860.098616
-0.406778,1,30869.904383
-1.657693,4,30910.873776
-1.657553,4,30952.21009
-1.657943,4,30992.322177
-1.667651,4,31024.461119
-1.667707,4,31055.337681
-1.657541,4,31098.014587
-1.657664,4,31138.678203
-1.657665,4,31180.185447
-1.657933,4,31220.910957
-0.406514,1,31230.871162
-1.65792,4,31273.012698
-1.657921,4,31313.966156
-1.657783,4,31354.978081
-1.657637,4,31396.823672
-2.079664,5,31441.218513
-1.658028,4,31483.120394
-1.657772,4,31524.766901
-1.657764,4,31566.362763
-1.893518,5,31610.272923
-1.657601,4,31652.016097
-1.65761,4,31701.699977
-1.657728,4,31749.342843
-1.657727,4,31792.049567
-1.657595,4,31836.818103
-1.657725,4,31895.240965
-1.657845,4,31955.654172
-1.657707,4,32028.254108
-0.40656,1,32048.469201
-1.657576,4,32114.733258
-1.657838,4,32184.727666
-0.406562,1,32207.090933
-1.657831,4,32271.134459
-1.657691,4,32337.738835
-1.657562,4,32403.791736
-1.657681,4,32468.022573
-1.657687,4,32535.54588
-0.406448,1,32552.731489
-1.65767,4,32614.53049
-1.657684,4,32685.625274
-1.893603,5,32755.240472
-1.657533,4,32822.222213
-0.406404,1,32840.26033
-1.65754,4,32902.004308
-1.657787,4,32965.738049
-1.657652,4,33032.592582
-1.66746,4,33082.894231
-0.40926,1,33100.521582
-2.057511,5,33178.046781
-1.657516,4,33242.626378
-1.657641,4,33311.619277
-1.667437,4,33358.564944
-1.667543,4,33411.335231
-1.657743,4,33480.781648
-1.657614,4,33549.841379
-1.657616,4,33623.528713
-1.657492,4,33690.094541
-1.657623,4,33760.602991
-1.657624,4,33828.127439
-1.657608,4,33893.503048
-2.05712,5,33987.793589
-1.657466,4,34055.026015
-1.657336,4,34127.610632
-1.657589,4,34191.492629
-1.657584,4,34258.810327
-1.657472,4,34329.266532
-1.657321,4,34395.304666
-1.657451,4,34464.12992
-1.657437,4,34525.838297
-1.657572,4,34593.132047
-1.6577,4,34658.46613
-1.657566,4,34725.480016
-1.657558,4,34789.752755
-1.657415,4,34855.938401
-0.406317,1,34870.455386
-2.087284,5,34943.066829
-1.65741,4,35007.605257
-1.657552,4,35075.017444
-1.657671,4,35136.090955
-1.657401,4,35207.872304
-1.657413,4,35267.044741
-0.40643,1,35282.216999
-1.657398,4,35354.570732
-1.657538,4,35423.275457
-1.6574,4,35489.35192
-0.406423,1,35508.721709
-0.40677,1,35525.677177
-1.657516,4,35586.855151
-1.657662,4,35648.257901
-1.657513,4,35710.716281
-1.657625,4,35774.114116
-1.6575,4,35840.05129
-1.657361,4,35904.161955
-1.667276,4,35957.611203
-1.657498,4,36016.838684
-1.657496,4,36079.290225
-1.657633,4,36144.878539
-1.657338,4,36206.08813
-1.657862,4,36274.420445
-1.657466,4,36333.404822
-1.657343,4,36398.074532
-1.657588,4,36468.26188
-1.657323,4,36531.906785
-1.657318,4,36598.346005
-1.657444,4,36650.706932
-0.406316,1,36660.727258
-1.657576,4,36705.252411
-1.657578,4,36749.882421
-1.667279,4,36784.180354
-1.667363,4,36817.572812
-1.657432,4,36860.981089
-1.657303,4,36903.354484
-1.657428,4,36944.924599
-1.65742,4,36988.076578
-1.657416,4,37031.044831
-0.406591,1,37041.969344
-1.657419,4,37085.120229
-2.129404,5,37132.706539
-1.657279,4,37175.375993
-1.657408,4,37219.960987
-1.657266,4,37263.242077
-1.657394,4,37306.670094
-1.65739,4,37349.648758
-1.657253,4,37392.226652
-1.657259,4,37435.53008
-0.406465,1,37445.523559
-1.657382,4,37488.610464
-1.657388,4,37529.677493
-1.657378,4,37572.802347
-1.66717,4,37606.590565
-1.657236,4,37649.514693
-1.657362,4,37693.604933
-1.657368,4,37736.830622
-1.657359,4,37779.435126
-1.657482,4,37821.089169
-1.657216,4,37863.704161
-0.406539,1,37873.571076
-1.657207,4,37915.722635
-0.406404,1,37926.039126
-1.657213,4,37969.19182
-1.657334,4,38012.439507
-1.657468,4,38054.491629
-1.667184,4,38088.538527
-1.6572,4,38131.666551
-1.657191,4,38175.266208
-1.657455,4,38217.692255
-1.657323,4,38259.249814
-1.657316,4,38301.891829
-1.657436,4,38344.999772
-1.657305,4,38387.362316
-1.657297,4,38429.806933
-1.657296,4,38473.526005
-1.657299,4,38516.839583
-1.657151,4,38559.848887
-1.657154,4,38603.329122
-1.667068,4,38636.254225
-1.657281,4,38677.912131
-2.087059,5,38724.191935
-1.657282,4,38766.7835
-1.657399,4,38808.220009
-1.657265,4,38851.8258
-1.657116,4,38894.526612
-1.657122,4,38937.104986
-1.65725,4,38979.261342
-1.657235,4,39021.611138
-1.657372,4,39064.426869
-1.657248,4,39107.449268
-1.657097,4,39152.754505
-1.657231,4,39196.046866
-1.657367,4,39239.722508
-1.65723,4,39282.674697
-1.667043,4,39316.094858
-1.657361,4,39359.87488
-1.65722,4,39405.540765
-1.657077,4,39450.251051
-1.657214,4,39496.016812
-1.65707,4,39539.30091
-1.657205,4,39582.494475
-1.657079,4,39625.79889
-1.657458,4,39669.371621
-0.406423,1,39680.152675
-1.65706,4,39723.941644
-1.657048,4,39766.967203
-1.657054,4,39809.932679
-1.657168,4,39854.218021
-1.657309,4,39897.015548
-1.657164,4,39942.328325
-1.657303,4,39985.27534
-1.657297,4,40029.783309
-2.163384,5,40081.87232
-1.657158,4,40126.026035
-1.657021,4,40168.630169
-1.657143,4,40212.667053
-0.406376,1,40223.478805
-1.666712,4,40257.763223
-1.657007,4,40301.248213
-1.657137,4,40343.597939
-1.666969,4,40377.325226
-1.656995,4,40421.42723
-1.657,4,40465.47486
-1.657128,4,40509.220227
-1.657251,4,40552.423378
-1.657122,4,40595.295981
-1.657116,4,40639.305406
-1.657243,4,40681.404729
-1.666945,4,40715.517419
-1.657233,4,40759.181187
-1.657233,4,40803.900746
-0.406373,1,40814.562268
-1.657105,4,40857.624577
-1.657234,4,40901.444556
-1.657229,4,40944.65942
-0.4062,1,40955.154982
-1.657092,4,40999.489722
-0.406362,1,41009.967827
-1.656954,4,41055.184429
